LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
10/27/18 00:00,,0,3.1,0,1.6,18.4,,,2.2,9.1,1.5,7.6,-2.4,4.1,,,4.1,0,3.5,9.6,9.5,10.8,3,,5.8,0
10/28/18 00:00,6.4,0,1.3,1.2,11.4,30.6,,,2.8,5,1,4,1.2,9.3,,,,,3.5,1.2,11.5,24.6,-3.7,,4.3,0
10/29/18 00:00,4.7,0,3.8,0,12.1,2.8,8.8,,4.5,1.4,2.8,2.2,3.5,4.2,,,13.6,6.8,4.1,1,9.1,11.8,-1.6,,4.7,8.6
10/30/18 00:00,5.1,0,2.5,0.2,8.5,1.8,6.7,,2.1,0,3.2,0,2.4,0.1,3.6,,13.2,8.6,4.9,0.6,9.9,8.6,-0.5,,5,2
10/31/18 00:00,5.7,0,2,0.8,5.7,0.4,4.9,,2.4,8.2,2,12.2,-0.2,4,2.6,,,,8.9,16.2,10.1,16.6,-6.5,,1.2,0
11/1/18 00:00,4.1,0,0.7,0.2,7.7,1.8,7.1,,5.7,8.1,4.9,8.8,,,1.1,,,,6.2,29.6,12.6,27.6,-12.1,,2.3,0
11/2/18 00:00,1,0,-1.3,9.8,11.3,31,5.3,,,,3.2,8.8,2.9,13.2,-2.1,,7.2,6,4.4,5,11.9,6.6,-14.9,,0,1.5
11/3/18 00:00,4.6,0,-1.2,0,13.2,13.8,11.6,,3.9,10.8,2.7,2.2,2.9,30.6,-0.5,,11.6,3.6,3.6,1.6,10.8,15.6,-14.6,,0.1,0
11/4/18 00:00,5.2,1.4,-2.3,1.6,4.6,0,3.2,,3.9,0,2.6,0,0.9,0,1.1,,11.3,1.7,3.4,0,10.5,4,-9.7,,0.5,0
11/5/18 00:00,-5.5,2.2,-8.3,1.2,3.1,0,1.1,,4,7.8,3.5,1.9,0,2.1,-3.4,,1.3,0,8.8,1.8,9.2,0.6,-13,,,
11/6/18 00:00,-8.5,2.6,-11.6,0.6,10.6,27.8,8.2,,9.3,4.3,8.8,6.6,4.2,10.2,-11.8,,2.1,0.3,12.4,7,8.8,0,-16.4,,-1,0.1
11/7/18 00:00,-7.4,0.2,-13.4,0.2,11.7,5,10.8,,9.3,0,7.5,1.6,7.6,1,-13.8,,10.4,21.7,6.6,1,6.2,0,-10,,-5.4,0.1
11/8/18 00:00,-6.8,0,-14.6,0,7.3,0,7.1,,5.3,0,3,0,3.5,0.5,-13.2,,7.1,0,4.1,0.4,5.8,0,-5.9,,-8.5,0.4
11/9/18 00:00,-2,0.4,-4.7,0.8,5.1,0,4.2,,0.6,14.6,-1.3,8.7,-0.4,6.9,-12.8,,3.5,0.9,2.5,11.4,5.3,6.6,-4,,-10.2,0
11/10/18 00:00,0.2,0,-0.4,1,6.8,15.4,5.3,,2,2.2,-0.2,0.2,-1.3,22.9,-8.6,,2.3,24.3,-0.1,0,6,0,-5.5,,-10,0.1
11/11/18 00:00,-4.2,1,-9,0,0.8,0,-1.6,,-1.8,0.2,-3.8,0,-5.5,0.5,-10.4,,6.8,1.8,0.6,0,4,0,0.6,,-8.5,0.1
11/12/18 00:00,0.1,0,-3.4,0,-0.7,0,-2.2,,0.7,0,-0.3,2.2,-7.6,0,-10.6,,2.1,0.5,3.6,1,4.7,0,3.9,,-11.1,0
11/13/18 00:00,7.3,0,2.1,0,4.2,27.4,-2,,-2.6,6.7,-3.7,5.6,-4.9,14.9,-2.7,,1.5,0,-1.3,1.4,6.3,5.6,1.8,,-11.4,0
11/14/18 00:00,5.8,0,3.3,1,1.2,1.2,-4.3,,-8.7,0.2,-10,0.2,-11.6,0.4,-3.4,,2.7,11,-2.2,0,10.7,19.4,-2.4,,-3.6,0
11/15/18 00:00,,0,-0.8,4.6,,0,-6.8,,-7.6,0,-9,2.3,-13.3,0,-3,,-0.7,0,-2.4,10.4,9.3,4.4,-7.2,,-3.7,0
11/16/18 00:00,-5.9,3,-12.1,1.4,-1.9,25,-3.7,,-3,8.6,-4.2,9.6,-6.5,7.1,-13.9,,-2.4,3.2,1.2,5.2,7.4,0,-11.3,,-11.2,0
11/17/18 00:00,-6.7,0,-11,1.6,0.1,0.6,-2.6,,-2.3,0,-5.8,1,-5.1,0.1,-14.4,,2.2,6.9,-1.2,0,4.1,0,-2.8,,-13.3,0
11/18/18 00:00,0.6,3.6,0.4,2,-2.4,0,-7.7,,-6.9,0.2,-8.6,0,-13.1,0,-14.4,,-1.2,0,-1.9,0,2.9,0,-2.3,,-12.1,0
11/19/18 00:00,4.5,0,0.8,0,-2.6,5.8,-7.8,,-1.2,1.1,-2.4,2.8,-7.3,0.7,-11.4,,-2.4,0.2,0.1,0,3.7,0,4.2,,-14.2,0
11/20/18 00:00,6.2,0,0.4,0,0.8,1.8,-1.2,,-5.3,2.8,-7.8,2.4,-5.5,2.5,-4.3,,3.6,5.9,-1.2,0.4,4.7,0,1.7,,-11.1,0.5
11/21/18 00:00,3.6,0,1.6,0,-0.1,5,-4,,-9.4,1.8,-10.7,2,-11.5,1.2,-4.5,,5.7,10.3,-5.8,0,8.4,11.8,-3.3,,-10.9,0
11/22/18 00:00,4.2,0,1,0,-7.6,4.1,-11.6,,-13.5,0.2,-14.5,0,-14.3,0,-1.2,,-0.2,7.7,-9.6,0,8.6,18.4,-5.5,,-4.6,0.3
11/23/18 00:00,-1.9,12.6,-4.8,0,-9.1,0,-10.7,,-9.2,0,-12.6,0,-11.7,0,-3.5,,-5.5,2.2,-1.7,0,7.5,7.6,-5.9,,-1.4,0
11/24/18 00:00,-6.4,3.2,-5.1,0,-1.4,0,-4.2,,-2.7,1.1,-5.7,1.1,-6.5,0.1,-8.3,,-3,0,3.4,2.8,6.7,0.6,-5.5,,-7.6,0
11/25/18 00:00,-3.3,0,-2.9,0,1.1,0,-4.5,,1.5,19.5,2.7,6.6,-1.5,7.4,-8.1,,-1.8,0,5.7,0,6.7,4.4,-1.8,,-12.4,0
11/26/18 00:00,-1.8,0,-4.2,0,0.3,0,-0.8,,2.5,3.4,1.7,13.2,0.2,1.2,-6.8,,1.6,0.8,3.8,25.4,9.2,46.4,1.9,,-12.8,0
11/27/18 00:00,5.8,0,-4.3,0,3,15.6,1.1,,0.6,5.6,0.3,8.6,0.9,9.3,-6.1,,,,0.4,0.8,11.6,16.6,0.2,,-11.8,0
11/28/18 00:00,3.9,0,-0.7,0,3.8,2.6,1.6,,1.3,5.1,0.6,3.2,1.1,0.4,-7.2,,1.6,11.5,0.8,0,8.7,2.6,-3.3,,-7.6,4.9
11/29/18 00:00,0,0,-1.2,0,0.2,13.5,-0.1,,1.7,0,0.6,0,-0.1,0,-0.1,,3.4,20,0.9,0,7.1,2.2,-4.1,,-4.8,2.1
11/30/18 00:00,-3.3,0,-1.3,0,-0.1,0.5,-2.6,,0.4,0,-1,0,-3.9,0,-5.3,,1.7,10.7,0.8,0,7.6,2.8,-6.6,,-5,0
12/1/18 00:00,-3.7,5.8,-3.8,4,-0.4,0,-3.1,,0.1,0,-2.4,0,-2,0,-7.1,,1.7,4.6,1.4,3.4,5.4,3,-10.5,,-6.1,0
12/2/18 00:00,-3.7,4,-5.8,12.6,2.4,21,0.3,,1.9,14.7,-0.2,9,-1.3,12.6,-8,,0.8,1.7,6.7,3.8,3,0,-10,,-6,0
12/3/18 00:00,,0.2,-12,3.1,6.6,3,1.9,,0.7,7.9,-1.5,2.8,-2.4,3.9,-9.8,,3.4,10.3,2.7,2,2,0,-8.9,,-6.3,0
12/4/18 00:00,-4.4,0.2,-12.1,0.4,-1.3,0.8,-4.5,,-4.6,0.2,-6.5,0,-5.7,0,-10.5,,0.6,1.1,-3.1,0,-0.1,0,-9.4,,-6.3,0
12/5/18 00:00,-8.5,0.2,-13.5,0.4,-6,0,-10.6,,-6.3,0.2,-7.1,1.8,-12.4,0,-9.8,,-4.4,0.9,-3.5,0.2,0.5,0,-6.7,,-13.1,0.1
12/6/18 00:00,-10.8,0,-16.5,0,,0,-10.6,,-1.7,0.5,-5.5,0,-10.6,2.8,-13.5,,-4.7,13.5,-1,0,-0.2,0,-5.2,,-17,0
12/7/18 00:00,-7.4,0,-15.4,0,-2.5,4.8,-5.6,,-8.3,0.4,-13.4,0,-14.1,3.1,-15,,-3.3,5.2,-6.2,0,-0.6,0,-3,,-10.4,0
12/8/18 00:00,-4.5,0,-15.4,0,-8.5,0,-11.6,,-12.9,0,-14.2,0,-22.5,0,-15.8,,-6,4.1,-3.3,0,3.5,3.2,-0.8,,-9.9,0
12/9/18 00:00,-1.1,0,-12.3,0,-9.5,0.2,-12.2,,-6.4,0.3,-5.8,0,-16.3,4.7,-12.8,,-4.7,0.9,-2.9,0,5,18.8,1.3,,-11.8,0
12/10/18 00:00,3.9,0,-4.2,2.6,-7.7,0,-9.4,,-8.3,0,-9.8,0,-16.8,0,-10.4,,-4.2,1.1,-0.1,0,7.6,2.8,-0.2,,-8.7,0
12/11/18 00:00,-0.8,0,-7.2,0,-9,0,-11.4,,-8,1.2,-8.3,3,-17.9,0.2,-6.1,,-5.9,1.8,-1.8,0.2,8,37.8,-1.4,,-8.1,0
12/12/18 00:00,0,0,-2.3,0,-10.3,0.2,-11.8,,-12.3,0.4,-10.1,0,-18.6,0.3,-5.3,,-5.6,,0.2,1,5.3,3.8,-6.5,,-5.5,1
12/13/18 00:00,0.1,0,-3,0,-8.7,0,-11.7,,-11.9,0,-11.8,0,-18.8,0,-5.5,,-5,,0.7,0.6,7.3,67,-9.8,,-2,0.1
12/14/18 00:00,1.2,0,-1.3,0,-4,0,-4.6,,-2.4,7.3,-3.1,10,-5.5,8.9,-3.3,,-3,,2.2,2.6,8.9,5,-13.4,,-0.7,0
12/15/18 00:00,0.5,0,-4.1,0,2.8,0,1.3,,2.6,0.2,-0.2,0,-0.6,0.3,-0.7,,1,,1.7,0,5.7,0.6,-15.2,,1.6,0
12/16/18 00:00,-1.8,0,-10.3,0,-0.1,0,-1.4,,-0.1,0,-2.3,0,-5.1,0,-10.1,,-1,,1.7,0,7.9,9.6,-9,,-3.5,0
12/17/18 00:00,1.5,0,-6.6,0,-0.2,12,-1.7,,-3,0.3,-4.1,0.4,-2.6,0,-3.6,,-3.4,2.1,0.9,0,8.6,8.8,-3.6,,-9.1,0
12/18/18 00:00,2.1,0,-5.7,0,-2.4,6.6,-2.8,,,,-10.2,0,-6.5,0,-4.2,,2.8,7.6,-3,0,8.6,9.4,-5.7,,-3.6,0
12/19/18 00:00,2.2,0,-4.5,0,-4.5,0,-6.2,,-6,0,-7.1,0,-8.9,0,-4.3,,-0.6,1.3,1.6,0,7.5,0.2,-4.9,,-1.3,2.5
12/20/18 00:00,2.9,0,-5.8,0,-2.3,0,-5.3,,-1.8,4.5,-3.3,1.6,-6.1,0,-5.1,,-1.1,0,2.5,6.4,8.6,16.8,-9.9,,-9.4,0
12/21/18 00:00,1.2,0,-2.3,0.2,4.2,7.1,1.1,,4.6,34.8,2.2,14.2,1.5,40,-0.4,,-2.3,0,2.1,9.6,4.8,3,-14,,-10.6,0
12/22/18 00:00,-5.3,0,-10.6,0,9.5,12,7.7,,1.2,2,-3.8,5.6,0.4,6.5,-6.1,,-1.4,2.4,-1.2,0,5,4.8,-16.3,,-7,4.6
12/23/18 00:00,-2.6,0,-10.5,0,-0.4,0.8,-3.1,,-8.5,0.2,-10.8,0,-8.8,0,-14.4,,2.4,7.9,-0.6,0.2,6.6,10.8,-18.4,,-10.4,0.1
12/24/18 00:00,-8,0,-12,0,-6.5,0,-9,,-8.8,0,-10.7,0.8,-12.3,0,-15.7,,-3.7,0.4,-1.3,0,5.6,0,-18.1,,-14.2,0
12/25/18 00:00,-5.9,0.6,-8.2,1.4,-10.3,0.6,-11.9,,-10.8,0,-15,0,-14.9,0,-15.3,,-3.5,0.5,-1.5,0,3.3,0,-17.2,,-13.8,0
12/26/18 00:00,-6.3,0.5,-11.4,0,-7.8,0,-9.5,,-8.2,0.2,-11.6,0.2,-13,0,-10.8,,-4.8,0.2,-1.9,0,3.5,3.8,-18.7,,-14.9,1.1
12/27/18 00:00,-7.3,0.8,-11.2,0,-10.7,0,-11.8,,-11.4,0.6,-13.4,0,-15.3,0,-18.3,,-5.6,0,-2.3,5.4,3.2,0,-13.3,,-13.7,2.2
12/28/18 00:00,-5.6,0,-10.6,0.4,-5.1,17.8,-6.9,,-2.9,14.6,-1.1,15.4,-6.7,13.8,-15.8,,-11.3,0.2,7.6,1.8,3.3,35.6,-10.5,,-18.9,0
12/29/18 00:00,2.6,0,-6.1,3.5,1.5,2.8,-3.5,,-2.9,0.6,-3.6,1.4,-7.5,5.6,-11.5,,-8.1,8.8,-2.2,0,7.7,10,-16.8,,-16.6,0
12/30/18 00:00,-4.9,0.9,-13.5,0.4,-8.7,0.2,-12.6,,-9.8,0.5,-10.4,0.2,-15.4,0.2,-20.1,,-2.1,1.9,-3,1.2,4.5,0,-15.8,,-16.2,0
12/31/18 00:00,-11.4,0,-16.7,0,-8.3,0,-9.4,,-3.1,2.5,-3.5,4.6,-6.8,0.2,-26.4,,-7.2,0.4,1.3,13.6,1.2,0,-2.8,,-24.8,0
1/1/19 00:00,-2.9,0,-4.2,0.6,-0.9,17.8,-5.7,,-5.1,16.5,-8.3,6,-10.2,18.2,-13.3,,-7.1,6.1,-1.4,0.6,3.1,0,-0.6,,-21.4,0.1
1/2/19 00:00,8,0,2.9,0,-10.3,0,-14.5,,-12.1,0.5,-15.7,1.2,-23.5,0,-6.2,,-3.2,13.9,-4.9,3.6,4,3.4,-3.1,,-10.8,0.3
1/3/19 00:00,4.6,0,-0.3,0.2,-10.6,0,-13.9,,-7.8,2.3,-7.2,3,-12.4,3.1,-1.7,,-13.3,0.2,-1,0.2,7,54.8,-9.4,,0.6,0
1/4/19 00:00,1.6,0,-5.6,0.2,-3.1,0.8,-3.5,,0.5,2.3,-0.4,1,-3.8,7,-5.4,,-11.5,0.2,3.6,0,8.3,9.6,-11.6,,-1.9,0
1/5/19 00:00,-7,0,-4.5,0,1.4,6.6,0.5,,1.2,0,-0.8,0,-0.3,0.1,-7,,-1.4,3.1,1.2,0,7,3.2,-21.5,,-5.6,0
1/6/19 00:00,-0.7,0,-5.2,1,-0.6,0,-3,,-5.7,0.2,-6.8,0,-8.1,0,-4.7,,2.3,36.2,-1.7,0,5.6,6.8,-27.8,,-7.5,7.7
1/7/19 00:00,-8.8,0,-13.1,1.6,-7.3,0.2,-11.6,,-12.8,3.2,-13.9,3.6,-17,0,-9.1,,-2.6,0.2,-1.4,2.8,3.2,0,-27.5,,-3.1,2.9
1/8/19 00:00,-10.3,0,-20.1,0,-6.7,0,-10.7,,-3.7,5.4,-4.7,1.8,-6.3,10,-20.3,,-5.6,0.2,5.3,3.8,2.3,2.4,-31.4,,-11.7,0.2
1/9/19 00:00,-7.6,0,-12.2,0,2.4,39.6,-1.1,,-0.9,0,-1.2,1.6,-2.1,11.2,-18.1,,-4.1,0,-1.3,0,7.2,6.8,-32.3,,-16.3,0
1/10/19 00:00,-0.5,0,-16.2,0,-0.4,0,-1.4,,-7.9,0.2,-10.2,0.6,-6.8,0,-13,,1.2,13.7,-8,0,9.7,3.6,-26.6,,-12.4,0
1/11/19 00:00,-1,0,-9.8,0,-6.9,0,-10.4,,-15.9,0.4,-18.5,0,-15.7,0,-12.4,,1.2,3,-10.7,0,6.9,0,-22.6,,-10.5,0.2
1/12/19 00:00,3,0,-8.9,0,-10.9,0,-15.3,,-15.9,0,-17.1,0,-17.2,0,-9.8,,-1.5,0.3,-6.7,0,5.6,0,-22.2,,-8.9,0
1/13/19 00:00,2.1,0,-11,0,-9.7,0,-14.4,,-15.1,1.5,-15.5,0,-16.9,0,-10.2,,-4.4,0.2,-8.7,0,4.8,0,-16.7,,-5.7,0.1
1/14/19 00:00,1.5,0,-5.9,0,-11.1,0,-15.1,,-12.9,0.6,-14.1,0,-18.6,0,,,-4.6,0,-4.3,0,1.5,0,-14,,-8.6,0
1/15/19 00:00,-6.1,0,-7.2,0.2,-7.9,0,-12,,-4.6,0.5,-3.7,0.2,-11.9,0,-13.4,,-0.5,46.2,-2,0,1.7,0,,,-13,0
1/16/19 00:00,-6.7,2.6,-13.1,0.2,-4.1,0.2,-9.4,,-8,0.4,-9.3,0.6,-11.1,6.8,-21.3,,-4,0,-6.3,0.4,2.7,0,-7.3,,-21.3,0
1/17/19 00:00,-12.4,2.9,-17.4,0.2,-8.3,0,-12.7,,-17.2,1.1,-19.1,0,-23.4,0,-24.2,,-3.8,0.5,-8.4,0.6,5.3,12.2,-12,,-19.8,0.1
1/18/19 00:00,-15.6,0,-15.7,0.5,-8.6,0,-10.8,,-12.4,1.2,-14.2,1.6,-14.1,3,-26.8,,-7.2,0.2,-5.4,1.6,8.3,7.4,-14.7,,-25.2,0
1/19/19 00:00,-6.7,0,-14,0.2,-7.5,0,-9.2,,-19,1.8,-21.8,2,-23.3,0,-23.4,,-4.1,10.2,-13.6,5.4,6.9,2,-15,,-26.4,0
1/20/19 00:00,-3.8,0,-8.3,0,-1.6,39.2,-8.4,,-18.4,6.7,-20.1,12,-16.7,8.6,-15.7,,-5.4,0,-18,1.6,4.6,0,-17.6,,-26.3,0
1/21/19 00:00,-4.9,0,-7.2,0.5,0.3,5.6,-6.8,,-18.9,1.1,-21.1,0,-17.4,0.2,-15,,4.8,16.3,-16.7,0,2.7,0,-17.2,,-17,0.1
1/22/19 00:00,-3.4,0,-7.1,0,-10.9,0.2,-12.5,,-16,0,-20,0,-18.9,0.1,-12.8,,0.1,2.1,-9.9,0.2,4.6,20,-16,,-10.3,0
1/23/19 00:00,-7.1,0.9,-13.4,0.6,-4.4,0.8,-7.7,,-6.3,16,-7.5,15.6,-11.4,10.3,-17.5,,-5.8,1.5,2.5,10.8,5.7,6.4,-10.4,,-14,0.9
1/24/19 00:00,-8.1,0.2,-11.4,0.2,7.5,14.6,5.5,,-2,21.1,-3.5,6.4,-2.8,14,-21.9,,-2.5,3.4,-0.4,0.6,6.1,0,-3,,-23,0.1
1/25/19 00:00,-1.7,0.6,-1.2,0.9,4,0.2,2,,-6.3,0.4,-8.3,0.2,-9.2,0.7,-16.9,,5.2,4.3,-7.6,0.8,5.8,0,2.3,,-26.7,0
1/26/19 00:00,3.9,0,3.6,0,-2.5,0,-5.8,,-12,1.3,-15.5,0,-18,0,-11.1,,-1.9,0,-10.5,0.4,6,0,-2.2,,-26.2,0
1/27/19 00:00,3,1.7,1.9,0.6,-0.7,0,-3.1,,-6.5,0,-10.7,2.2,-14.5,5.6,-3.1,,-3.6,0,-11.1,9.6,4.2,0.6,-12.8,,-24,1.8
1/28/19 00:00,-5,0,-9,0,-3.4,0.4,-7.6,,-16.4,,-22.2,0,-21,0,-20.1,,0.8,2.3,-12.7,19.6,2.8,0,-12,,-21.8,0.9
1/29/19 00:00,-7.1,0,-13.4,0,-8,0,-14.7,,-13.5,6,-13.8,4,-16.3,6.8,-28.4,,-3.2,0,-8.8,4.8,2.3,0,-4.8,,-30.1,0
1/30/19 00:00,-1.5,0,-4.4,1.8,-1.9,13,-4.4,,-12.2,0,-13.6,0,-12.5,3.3,-21.1,,-3.4,0.2,-19,0.2,2.8,0,-3.8,,-31.9,0
1/31/19 00:00,2.1,0,-4.9,2.2,-7.3,0.6,-13.9,,-15.6,0,-18.1,0,-20.7,0.2,-10.3,,-1.9,0.5,-18.6,0,6,1.6,-15,,-27.1,0
2/1/19 00:00,-9.7,1.1,-16.4,6,-11.4,0.2,-14.5,,-14.5,0,-15.9,0,-18.4,0,-15.5,,-8.3,1.7,-14.6,0,7,20.8,-25.2,,-15.5,0.5
2/2/19 00:00,-19.3,0.6,-23.9,1.6,-9,4.4,-13.1,,-10.8,2.2,-11.9,7.8,-16.8,3.9,-21.8,,-6.8,1.1,-6.9,0.4,4.9,0,-32.6,,-15.5,0
2/3/19 00:00,-25,0.6,-27.7,1.2,-8.5,0,-10.2,,-12.4,2,-9.9,6.6,-17.4,0.3,-24.8,,-9.4,0.9,3.9,0.2,0.1,0.4,-30.5,,-19.7,1.2
2/4/19 00:00,-26.2,0.6,-32.6,1.8,-1.9,0.2,-2.5,,-6.7,0.9,-5.2,5,-5.8,4.5,-24.3,,-6.8,0.2,9.2,2.2,-2.8,0.6,-20.2,,-23.6,2.6
2/5/19 00:00,-24.8,0,-33,0,4.9,6.8,2.2,,-1.2,7.7,-3.6,1.4,-3.7,8.5,-31.5,,-0.5,8.8,1.3,0,-3.9,0,-20.6,,-24.3,0.2
2/6/19 00:00,-21.1,0,-27.1,0,-2,0,-4.2,,-8.3,3.4,-10.3,2.4,-11.7,2.8,-35.3,,0.8,11.4,-3.9,16.8,-2.9,0,-18.6,,-20.4,2.1
2/7/19 00:00,-18.3,0.2,-25.4,0.6,-4.3,0.2,,,-2.2,1.7,-5,0,-4.6,1,-34.4,,-3.7,0.7,0.2,0.6,-2,0,-22.2,,-23.5,0
2/8/19 00:00,-18.6,3,-23.8,0.4,1.7,8.5,-0.8,,-1.1,0.7,-1.9,0.4,-2.9,7.7,-32.6,,-1.1,6,-2.2,0.4,-0.9,0.2,-18.8,,-24,0
2/9/19 00:00,-26,0.2,-31.7,0,-5,0,-6.9,,-9.3,0,-12.7,0,-11.4,0.6,-30,,-3.1,5,-7,0,-0.4,0,-15.3,,-24.4,0
2/10/19 00:00,-26.6,1.8,-27,0.2,-7.6,0,-9.7,,-9.8,0,-11.3,0,-12.2,0,-28.7,,-7.7,0.7,-6.5,0.4,-5.2,4.8,-20.1,,-23.9,0
2/11/19 00:00,-24.1,2.4,-26.7,2,-10.3,0,-12.2,,-11.1,0,-11.9,0,-15.7,0,-22.5,,-8.3,0,-5.2,0.8,-4.2,5.6,-21.4,,-15.9,0.8
2/12/19 00:00,-23.7,1.8,-28.2,0,-7.9,0,-9.7,,-11.1,13.9,-12.9,11.2,-18,3.3,-28.5,,-6.4,0,-3.6,18.2,-2.1,6.8,-17.8,,-10.9,1.9
2/13/19 00:00,-20.5,1.4,-27,0,-3.4,22.4,-7.2,,-3.3,14.2,-3.8,5.8,-8.4,13.9,-28.7,,-6.2,2.6,-2.2,5,-1.3,2.4,-14.7,,-16.1,2.2
2/14/19 00:00,-16.5,0,-25.4,0,-4.9,0,-8.4,,-6.9,0,-7.4,0,-10.2,1.4,-28.3,,-1.1,3.7,-2,0.2,-3.1,6.2,-14.2,,-17.6,0
2/15/19 00:00,-19.6,2.8,-24.1,1.2,-3.5,0,-5.9,,-1.2,2.7,-1,1.8,-9.3,19.4,-26.7,,-7,1.4,-0.5,1.4,2.3,13.4,-18.9,,-18.2,0
2/16/19 00:00,-16.5,2.7,-18.4,2.6,2.4,23.6,0.3,,-6.8,0,-8.8,0,-7.3,0,-17,,-2.8,7,-5.3,0.2,2.4,0.2,-21.9,,-18.6,0
2/17/19 00:00,-17.8,2.1,-22.4,0.2,-5.7,0,-8.4,,-13.6,0.2,-14.4,0,-18.2,0,-17.7,,-1,2.2,-8.5,0.2,2.8,0,-16,,-17,0
2/18/19 00:00,-18.8,0,-23.8,0,-7.6,0,-10.9,,-11.8,0,-11.8,0,-19.6,0,-23.3,,-6.2,0,-10.1,2.4,0.9,0,-6.5,,-19.1,0
2/19/19 00:00,-10.7,0.2,-12.6,0,-9.9,0,-12.5,,-13.4,0,-15.3,0,-17,0,-21.4,,-7.3,0,-9.9,0,1.6,5.2,-5.5,,-17.9,0
2/20/19 00:00,-8.9,2.7,-9.2,1,-11.5,0,-12.7,,-12.1,1.6,-13.7,3.6,-16.1,0.1,-19.2,,-13.5,0,-5.9,1.2,3,0,-11.4,,-12.4,0.6
2/21/19 00:00,-14.1,0,-18.1,0.2,-8.2,6.8,-10.2,,-2.4,8.1,-2.6,2,-6.8,6.8,-19.6,,-12.9,0,-0.1,0,1.4,0,-10.2,,-11.7,0.4
2/22/19 00:00,-8,0,-9.9,0.2,-6.3,0.2,-7.8,,-5.7,0,-5.6,0,-11,0,-19.5,,-9.8,0,-1.7,0,3.4,6.6,-15.3,,-14,0
2/23/19 00:00,-12.1,3.9,-14.9,0.4,-7.2,0,-9.1,,-6.3,0,-6.7,0,-13,0,-20.8,,-12.6,0,-1.6,0,4,1.8,-21.8,,-11.8,2.7
2/24/19 00:00,-20.4,0.6,-25,0,-5.8,5.5,-8.9,,1.1,14.2,0.5,12.4,-5.3,21.7,-27.5,,-12.4,0,1.9,6.8,2.6,0,-18.7,,-16.8,0.1
2/25/19 00:00,-23.4,0,-28.3,0,-2,6.2,-3.5,,-5.2,0.2,-6.7,0,-8.3,5.9,-27.1,,-9.3,4.8,-5.6,1,0.3,0,-17.3,,-21.3,0
2/26/19 00:00,-18.1,0,-23.2,0,-11.1,0.8,-12.7,,-15.2,0.2,-15.3,0,-17.8,0.3,-25,,-5,2.2,-8.2,0,-0.3,0,-12.8,,-21.3,0
2/27/19 00:00,-11.9,0,-11.8,0,-12.6,1.4,-13.1,,-16.7,0,-19.2,0,-21.4,0,-11.4,,-5.9,2.5,-10.6,17.6,0.6,0,-12.4,,-15.8,0
2/28/19 00:00,-9.2,0,-11.4,0,-10.8,0,-12.7,,-14.4,0,-13.9,0,-20.4,0,-14.4,,-5.5,0,-12.1,0,3.1,0,-12.3,,-11.5,0
3/1/19 00:00,-17.3,0.6,-25.8,0,-6.2,0,-7.7,,-10.1,0,-11.6,0,-17.5,0.2,-23.9,,-6,0,-7,0,0.9,0,-10.4,,-16.4,0
3/2/19 00:00,-25.6,0,-28,0,-3.7,9.6,-5.8,,-7,0,-7.5,0.6,-12.6,0,-28.7,,-5.4,0,-3.6,4.4,1.2,0,-11.9,,-20.9,0
3/3/19 00:00,-20.8,0,-23.7,0,-4.9,9.6,-3.8,,-3.5,0,,,-5.1,1.4,-20.9,,-7.1,3.2,-5.6,0.4,2.6,0,-12.5,,-21.6,0
3/4/19 00:00,-15.2,0,-16.5,0,-2.3,20.7,-5.8,,-6.4,0,-10.1,0,-9.3,1.3,-14.6,,-4.2,11.2,-11,0,0.5,0,-17.7,,-13.6,0
3/5/19 00:00,-12.8,0,-18.6,0,-6.2,0,-8.5,,-10.8,0.2,-13.5,0.8,-13.5,0.1,-14.7,,-0.8,1,-12,0,1.9,0,-16.6,,-12.7,0
3/6/19 00:00,-17.4,0,-21.6,0,-8.2,0,-11.4,,-12.5,0,-15.4,0,-16.8,0,-19.3,,-6.8,6.5,-12,0,-0.1,1.2,-15.5,,-13.5,0
3/7/19 00:00,-12.8,2.4,-15.9,0,-11.7,0,-14.2,,-13.3,0,-15.1,0,-19.5,0,-17.7,,-8.9,1.6,-10,0,2.5,1.2,-15.8,,-15.2,0
